Tempo de espera antes da triagem (derivado de Quanti_KPI9),Medida quantitativa central para avaliar eficiência inicial do processo; comparada a meta de 5 min e classificada como OK/Not-OK.,“…patient cases that attend less than 5 min before entering the sorting room (Quanti_KPI9 … is ok).”;;;;;;
Tempo de espera antes do início da emergência retardada,Identifica gargalos para pacientes de menor prioridade;" usado para sugerir melhorias.,""“The process takes too much time for patients who have a delayed emergency. Especially, it takes an important waiting time before the delayed emergency starts.”""";;;;;;
Duração em ‘lying waiting’,Mede quanto tempo o paciente permanece em observação deitado; apontado como ponto crítico.,“…it takes an important time to lying waiting activity to end.”;;;;;;
Duração da atividade de consulta,Avalia quanto tempo o paciente permanece em consulta;" detectado excesso de tempo em alguns casos.,""“In some cases, the consultation activity takes too much time to end.”""";;;;;;
Número de instâncias do processo,Usado para quantificar volume de casos executados e suportar análises de frequência.,“…the number of instances of a business process execution…”;;;;;;;
"Duração de cada atividade,""Métrica de tempo por tarefa, armazenada pelo BPMS para análise de desempenho."",“…the duration time of each activity…”";;;;;;;
"Frequência de cada atividade,""Conta quantas vezes cada tarefa ocorre no log, permitindo identificar caminhos principais e gargalos."",“…the frequency of each activity…”";;;;;;;
"Recursos envolvidos / Quem executou cada atividade,""Mede alocação e carga de trabalho de recursos humanos, útil para análise organizacional."",""“…who has executed each activity, the resources involved…”""";;;;;;;
Nível de suporte total (Total support level) do BPMS,Indicador composto para comparar diferentes suítes BPMS quanto às suas capacidades.,“the authors evaluate each BPMS consistently by calculating the total support level of every BPMS and sorting evaluated systems…”;;;;;;;
Loyola-González 2023 - Process mining - software comparison, trends, and challenges.pdf;;;;;;;
metric,how_it_is_used,evidence;;;;;;;
"Recall,Quality metric in Process Discovery used (with precision & generalization) to balance model accuracy,""“PD algorithms should deliver high-quality and comprehensible models … while balancing three main metrics: recall, precision, and generalization [10,13].”""";;;;;;;
Precision,1) Quality metric in Process Discovery;" 2) Quality metric in Conformance Checking to monitor correct behaviour,""“…balancing three main metrics: recall, precision, and generalization …” ";" “– Precision is responsible for monitoring and assessing a correct and related event logging behavior in the discovery process …”""";;;;;
"Generalization,Quality metric in both Process Discovery and Conformance Checking to avoid over-/under-fitting and accept new similar events,""“…balancing three main metrics: recall, precision, and generalization …” ";" “– Generalization provides the ability to find the main features … and accept new similar events (e.g., avoiding overfitting concept).”""";;;;;;
"Fitness,Conformance metric that measures how much the model can reproduce the recorded behaviour,""“– Fitness aims to look at the discovered model’s event log behavior … (usually, a value of 0 means the absence of capacity … while a value of 1 means perfect fitness).”""";;;;;;;
Simplicity,Conformance metric that expresses the desire for the simplest adequate model,“– Simplicity is the ability to provide a model as simple as possible.”;;;;;;;
"Throughput time,""Performance metric visualised in replays and used to answer business questions (e.g., shorter path)"",“Activity color emphasizes throughput time.” "; “(vi) what are those patterns … for obtaining the shorter and best process’s path?”;;;;;;
Waiting time,Performance metric highlighted by connection colour and listed among analysis questions,“Connections color highlights the waiting time …” ; “how much waiting time between activities?”;;;;;;
"Active time,Performance metric shown in time metrics and variant breakdowns,""“Active time, Idle time” ";" “tot/min/max/avg duration and active/waiting time …”""";;;;;;
"Idle time,Performance metric included in performance highlighting,""“Performance highlighting – Active time, Idle time”""";;;;;;;
Processing time,Used in questions that enhancement tries to answer (average processing time for cases),“what is the average processing time for cases?”;;;;;;;
"Duration (min/avg/max),""Time metric family used in dashboards, variant breakdowns and time analysis"",“Time metrics – Avg/med/trim med duration …” "; “tot/min/max/avg duration …”;;;;;;
Activity duration,Specific duration metric for individual activities (working time),“What is activity duration (working time)?”;;;;;;;
"Cycle time,Target of simulation – reduce cycle time of a process,""“…process simulation … increase capacity, decrease costs, and reduce cycle time …”""";;;;;;;
"Number of occurrences,""Metric called Activity size in replay, represents execution frequency"",“Activity size refers to the number of occurrences …”";;;;;;;
Activity frequency,Frequency metric reported in dashboards/graphs,“Frequency metrics – Activity frequency …”;;;;;;;
Case frequency,Frequency metric; part of variant breakdown and graph metrics,“Frequency metrics – … Case frequency …”;;;;;;
Case count,Volume metric in variant breakdown and case lists,“Variant breakdown by … Case count …”;;;;;;;
Event count,Volume metric used in variant breakdowns,“Variant breakdown by … event count …”;;;;;;;
Transition probability/Decision probability,Performance metric to estimate likelihoods of branches,“Which transitions are time-consuming? … and decision probabilities?”;;;;;;;
Rework count/metrics,Metric to analyse repetitions and quality problems,“Rework analysis” ; “Rework metrics”;;;;;;
Bottleneck indicator,Used to detect points with high waiting/throughput time,“what are the main process’s bottlenecks?”;;;;;;;
Resource utilisation,Utilisation statistics (min/max/avg) in variant breakdowns,“…min/max/avg utilisation …”;;;;;;;
Cost metrics/Process costs,Financial performance indicators used in additional graph metrics and simulation goals,“Additional graph metrics – Cost metrics” ; “…decrease costs …”;;;;;;
Finance metrics,Financial KPIs listed among variant breakdown dimensions,“…variant breakdown by … finance metrics”;;;;;;;
KPI threshold,User-defined performance limits for monitoring dashboards,“KPI Threshold”;;;;;;;
Custom metrics/KPIs,Any user-defined performance indicator supported by tools,“Custom metrics/KPIs”;;;;;;;
Significance of dependency,Width of connections in replay expresses significance of transitions (a derived frequency metric),“Connection width suggests the significance of each dependency or delay.”;;;;;;;
Vasiltsov et al. 2024 - Information Analysis in Risk Management of BP (Using the Example of Metallurgical Enterprises).pdf;;;;;;;
Medidor de Performance,Como é usado no texto,Evidência textual (trecho entre aspas);;;;;;;
KPI (Key Performance Indicators),Servem para tornar um processo de negócio (BP) mensurável;" a ausência de KPIs indica que as atividades não podem ser consideradas um BP único.,""“First, these are measurable targets (KPI). The lack of generated key performance indicators indicates that these activities are not interrelated and cannot be combined into one BP.”""";;;;;;
"Profit (Lucro),Compõe o conjunto de critérios para caracterizar o resultado final de um BP.,""“The system of criteria must be formed to characterize the final result of the BP (profit, revenue, EBITDA (profit before interest on loans, income tax, and depreciation), costs, project timing, etc.).”""";;;;;;;
Revenue (Receita),Integra o conjunto de critérios de resultado final de um BP.,Idem à citação anterior.;;;;;;;
EBITDA,Indicador financeiro incluído nos critérios de desempenho do BP.,Idem à citação anterior.;;;;;;;
Costs (Custos),Parte do conjunto de indicadores de desempenho avaliados em um BP.,Idem à citação anterior.;;;;;;;
Project timing (Prazo de projeto),Usado como indicador para avaliar o sucesso do BP e monitorar cronogramas.,Idem à citação anterior.;;;;;;;
"Added value (Valor agregado),""Indicador de criação de valor pelo BP, tanto direta (operacional) quanto indiretamente."",""“Second, this is a specific added value. BPs create a basis for the owner of the enterprise to make a profit.”""";;;;;;;
System performance (Desempenho do sistema),Mede ganho de desempenho após adoção da plataforma SAP S/4HANA.,“The technology platform increased system performance and increased the speed of processes.”;;;;;;;
